,,,,,,,,,,,
#EJECUCIÓN GASTOS- EJERCICIO 2014,,,,,,,,,,,
,,,,,,,,,,,
#Org.,Prog.,Econ.,Denominación,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,340,14308,Deportes..Personal trabajos temporales de Colaboración Social,Deportes..Personal trabajos temporales de Colaboración Social,,340,1,0,1278.47,1278.47,1291
,,,,,,,,,,,
,340,15100,Deportes. Gratificaciones,Deportes. Gratificaciones,,340,1,0,0,0,9900
,,,,,,,,,,,
,340,20300,"Deportes. Arrendamiento de maquinaria, instalacciones y utillaje","Deportes. Arrendamiento de maquinaria, instalacciones y utillaje",,340,2,1000,0,1000,0
,,,,,,,,,,,
,340,21201,Deportes. Mant. de edificios y otras construcciones,Deportes. Mant. de edificios y otras construcciones,,340,2,2000,0,2000,3319.64
,,,,,,,,,,,
,340,21301,"Deportes. Mant, maquinaria, instal.  y utillaje","Deportes. Mant, maquinaria, instal.  y utillaje",,340,2,20000,-1800,18200,26961.56
,,,,,,,,,,,
,340,21303,Deportes. Mant. aparatos elevadores,Deportes. Mant. aparatos elevadores,,340,2,850,0,850,796.54
,,,,,,,,,,,
,340,21501,Deportes. Mantenimiento canastas polideportivos,Deportes. Mantenimiento canastas polideportivos,,340,2,3000,0,3000,2541
,,,,,,,,,,,
,340,21600,Deportes. Mant. equipos para procesos de información,Deportes. Mant. equipos para procesos de información,,340,2,7000,0,7000,3305.43
,,,,,,,,,,,
,340,22100,Deportes. Energía eléctrica,Deportes. Energía eléctrica,,340,2,95000,8763.63,103763.63,102647.69
,,,,,,,,,,,
,340,22101,Deportes. Agua,Deportes. Agua,,340,2,20000,0,20000,27538.84
,,,,,,,,,,,
,340,22103,Deportes..Combustibles y carburantes,Deportes..Combustibles y carburantes,,340,2,85000,0,85000,166103.96
,,,,,,,,,,,
,340,22104,Deportes. Vestuario,Deportes. Vestuario,,340,2,25000,0,25000,28620.52
,,,,,,,,,,,
,340,22106,Deportes. Productos farmacéuticos y material sanitario,Deportes. Productos farmacéuticos y material sanitario,,340,2,1000,0,1000,128.24
,,,,,,,,,,,
,340,22107,Deportes. Material suministros y otros deportes,Deportes. Material suministros y otros deportes,,340,2,25000,0,25000,11133.81
,,,,,,,,,,,
,340,22127,Deportes..Suministro de materiales Trabajos Temporales de Colaboración Social,Deportes..Suministro de materiales Trabajos Temporales de Colaboración Social,,340,2,0,1460.12,1460.12,443.15
,,,,,,,,,,,
,340,22199,Deportes. Otros suministros,Deportes. Otros suministros,,340,2,1500,0,1500,185.71
,,,,,,,,,,,
,340,22400,Deportes. Primas de seguros,Deportes. Primas de seguros,,340,2,23000,0,23000,17740.76
,,,,,,,,,,,
,340,22404,Deportes. Seguro actividades deportivas,Deportes. Seguro actividades deportivas,,340,2,48000,0,48000,12702.31
,,,,,,,,,,,
,340,22602,Deportes..Publicidad y propaganda,Deportes..Publicidad y propaganda,,340,2,7000,0,7000,8166.86
,,,,,,,,,,,
,340,22613,Deportes. Inscripción de equipos,Deportes. Inscripción de equipos,,340,2,30000,0,30000,17880
,,,,,,,,,,,
,340,22614,Deportes..Festejos deportivos,Deportes..Festejos deportivos,,340,2,5000,0,5000,5033.6
,,,,,,,,,,,
,340,22615,Deportes. Otras actividades deportivas,Deportes. Otras actividades deportivas,,340,2,25000,0,25000,23405.55
,,,,,,,,,,,
,340,22699,Deportes. Otros gastos diversos,Deportes. Otros gastos diversos,,340,2,3000,0,3000,5236.91
,,,,,,,,,,,
,340,22715,Deportes. Limpieza en edificios,Deportes. Limpieza en edificios,,340,2,146500,31890.03,178390.03,138689.84
,,,,,,,,,,,
,340,22729,Deportes. Transporte actividades,Deportes. Transporte actividades,,340,2,66950,4881.54,71831.54,63593.53
,,,,,,,,,,,
,340,22730,Deportes. Reconocimiento médico,Deportes. Reconocimiento médico,,340,2,4000,0,4000,1254
,,,,,,,,,,,
,340,22731,Deportes. Mantenimiento piscina municipal,Deportes. Mantenimiento piscina municipal,,340,2,30000,0,30000,28822.47
,,,,,,,,,,,
,340,22732,Deportes. Arbitrajes,Deportes. Arbitrajes,,340,2,20000,0,20000,13581.02
,,,,,,,,,,,
,340,22733,Deportes. Empresas deportivas,Deportes. Empresas deportivas,,340,2,15000,-8000,7000,5725.7
,,,,,,,,,,,
,340,22734,Deportes. Servicio de lavandería,Deportes. Servicio de lavandería,,340,2,2000,0,2000,912.8
,,,,,,,,,,,
,340,23101,Deportes..Locomoción del personal,Deportes..Locomoción del personal,,340,2,500,0,500,0
,,,,,,,,,,,
,340,48009,Deportes..Subvenciones uniones deportivas,Deportes..Subvenciones uniones deportivas,,340,48009,5000,0,5000,5000
,,,,,,,,,,,
,340,48010,Deportes. Unión Deportiva Arroyomolinos,Deportes. Unión Deportiva Arroyomolinos,,340,48010,30075,0,30075,30075
,,,,,,,,,,,
,340,48011,Deportes. Club Deportivo BTT Arroyomolinos,Deportes. Club Deportivo BTT Arroyomolinos,,340,48011,11600,0,11600,11600
,,,,,,,,,,,
,340,48012,Deportes. Club Deportivo Elemental Baloncesto Arroyomolinos,Deportes. Club Deportivo Elemental Baloncesto Arroyomolinos,,340,48012,28000,0,28000,28000
,,,,,,,,,,,
,340,48013,Deportes. Club Atletismo de Arroyomolinos,Deportes. Club Atletismo de Arroyomolinos,,340,48013,25715.8,0,25715.8,25715.8
,,,,,,,,,,,
,340,48027,Deportes..Subvencion Club Deportivo Elemental Javi Alcalá,Deportes..Subvencion Club Deportivo Elemental Javi Alcalá,,340,4,0,8000,8000,8000
,,,,,,,,,,,
,340,60907,Deportes..Instalacción Pérgola en Piscina Los Mosquitos,Deportes..Instalacción Pérgola en Piscina Los Mosquitos,,340,6,0,3450,3450,3403.73
,,,,,,,,,,,
,340,61112,Deportes.Mejoras  polideportivos,Deportes.Mejoras  polideportivos,,340,6,50000,-21450,28550,28406.43
,,,,,,,,,,,
,340,61113,Deportes. Inversión de reposición Instalacciones Deportivas,Deportes. Inversión de reposición Instalacciones Deportivas,,340,6,0,35000,35000,34994.92
,,,,,,,,,,,
,340,62310,Administración General de Deportes..Rocódromo,Administración General de Deportes..Rocódromo,,340,6,0,18000,18000,17999.96
,,,,,,,,,,,
,340,62508,"Deportes..Mobilliario, Enseres y Equipamiento","Deportes..Mobilliario, Enseres y Equipamiento",,340,6,0,1800,1800,1798.06
,,,,,,,,,,,
,430,22116,Comercio Guía de empresas del municipio,Comercio Guía de empresas del municipio,,430,2,5000,0,5000,118.58
,,,,,,,,,,,
,430,22199,Comercio   Otros suministros,Comercio   Otros suministros,,430,2,500,0,500,0
,,,,,,,,,,,
,430,22634,Comercio.Campañas Navideñas,Comercio.Campañas Navideñas,,430,2,0,0,0,2626.87
,,,,,,,,,,,
,430,22651,Comercio Promoción del Comercio Local,Comercio Promoción del Comercio Local,,430,2,30000,18250,48250,13892.53
,,,,,,,,,,,
,430,22699,Comercio . Otros gastos diversos,Comercio . Otros gastos diversos,,430,2,500,1000,1500,0
,,,,,,,,,,,
,430,47000,Comercio . Subvención convenio Polígono Valdefuentes,Comercio . Subvención convenio Polígono Valdefuentes,,430,47000,18000,0,18000,18000
,,,,,,,,,,,
,430,47002,Comercio . Subvención convenio Polígono Valdearenal Norte,Comercio . Subvención convenio Polígono Valdearenal Norte,,430,47002,18000,0,18000,18000
,,,,,,,,,,,
,430,47003,Comercio  . Subvención Poligono Valdearenal Sur,Comercio  . Subvención Poligono Valdearenal Sur,,430,47003,18000,0,18000,18000
,,,,,,,,,,,
,430,62500,Comercio.Mobiliario,Comercio.Mobiliario,,430,625,0,1750,1750,1746.64
,,,,,,,,,,,
,431,14308,Turismo.Personal trabajos temporales de Colaboración Social,Turismo.Personal trabajos temporales de Colaboración Social,,431,1,0,5452.66,5452.66,2682.22
,,,,,,,,,,,
,431,22641,Turismo Arroyomolinos se mueve,Turismo Arroyomolinos se mueve,,431,2,8000,0,8000,7017.6
,,,,,,,,,,,
,912,10000,Organos de gobierno. Retribuciones básicas,Organos de gobierno. Retribuciones básicas,,912,1,427970.76,0,427970.76,414175.64
,,,,,,,,,,,
,912,11000,Organos de gobierno. Retribuciones básicas,Organos de gobierno. Retribuciones básicas,,912,1,58000.04,0,58000.04,55434.31
,,,,,,,,,,,
,912,16205,Organos de gobierno. Seguros,Organos de gobierno. Seguros,,912,1,15000,0,15000,0
,,,,,,,,,,,
,912,22001,"Organos de gobierno. Prensa, revistas, libros y otras publicaciones","Organos de gobierno. Prensa, revistas, libros y otras publicaciones",,912,2,10000,0,10000,2410.6
,,,,,,,,,,,
,912,22101,Organos de gobierno. Agua,Organos de gobierno. Agua,,912,2,500,0,500,495
,,,,,,,,,,,
,912,22400,Organos de gobierno..Primas de seguros,Organos de gobierno..Primas de seguros,,912,2,0,0,0,11334.8
,,,,,,,,,,,
,912,22601,Organos de gobierno. Atenciones protocolarias y representativas,Organos de gobierno. Atenciones protocolarias y representativas,,912,22601,1500,0,1500,982
,,,,,,,,,,,
,912,22602,Organos de gobierno. Publicidad y propaganda,Organos de gobierno. Publicidad y propaganda,,912,2,60000,0,60000,60281.46
,,,,,,,,,,,
,912,22608,Organos de gobierno. Otros gastos institucionales,Organos de gobierno. Otros gastos institucionales,,912,2,20000,-11942.7,8057.3,6003.57
,,,,,,,,,,,
,912,23100,Organos de gobierno. Locomoción de los miembros de los órganos de gobierno,Organos de gobierno. Locomoción de los miembros de los órganos de gobierno,,912,2,20000,0,20000,15090.45
,,,,,,,,,,,
,912,23300,Organos de gobierno Otras indemnizaciones de Cargos Electivos,Organos de gobierno Otras indemnizaciones de Cargos Electivos,,912,2,65000,0,65000,37980
,,,,,,,,,,,
,912,48018,Organos de gobierno. A Familias sin ánimo de lucro,Organos de gobierno. A Familias sin ánimo de lucro,,912,48018,5000,0,5000,0
,,,,,,,,,,,
,912,60908,Organos de gobierno..Conjunto honorífico Adolfo Suárez,Organos de gobierno..Conjunto honorífico Adolfo Suárez,,912,60908,0,11942.7,11942.7,0
,,,,,,,,,,,
,920,11000,Administración General. Retribuciones básicas,Administración General. Retribuciones básicas,,920,1,28000,0,28000,27626.38
,,,,,,,,,,,
,920,12000,Administración General. Sueldos del Grupo A1,Administración General. Sueldos del Grupo A1,,920,1,31053.4,0,31053.4,26246.15
,,,,,,,,,,,
,920,12001,Administración General. Sueldos del Grupo A2,Administración General. Sueldos del Grupo A2,,920,1,13425.72,0,13425.72,11947.54
,,,,,,,,,,,
,920,12003,Administración General. Sueldos del Grupo C1,Administración General. Sueldos del Grupo C1,,920,1,62172.46,0,62172.46,44624.33
,,,,,,,,,,,
,920,12004,Administración General. Sueldos del Grupo C2,Administración General. Sueldos del Grupo C2,,920,1,109063.5,0,109063.5,93471.36
,,,,,,,,,,,
,920,12006,Administración General. Trienios,Administración General. Trienios,,920,1,28170.3,0,28170.3,22054.03
,,,,,,,,,,,
,920,12100,Administración General. Complemento de destino,Administración General. Complemento de destino,,920,1,125550.88,0,125550.88,104999.43
,,,,,,,,,,,
,920,12101,Administración General. Complemento específico,Administración General. Complemento específico,,920,1,249905.46,0,249905.46,221360.49
,,,,,,,,,,,
,920,13000,Administración General..Salario Base,Administración General..Salario Base,,920,1,25437.44,0,25437.44,25242
,,,,,,,,,,,
,920,13002,Administración General..Otras remuneraciones,Administración General..Otras remuneraciones,,920,1,34712.72,0,34712.72,36818.28
,,,,,,,,,,,
,920,13006,Administración General..Trienios,Administración General..Trienios,,920,1,2487.1,0,2487.1,2465.34
,,,,,,,,,,,
,920,13100,Administración General. Salario Base,Administración General. Salario Base,,920,1,23746.66,0,23746.66,23735.74
,,,,,,,,,,,
,920,13102,Administración General. Otras Remuneraciones,Administración General. Otras Remuneraciones,,920,1,31586.1,0,31586.1,31586.1
,,,,,,,,,,,
,920,13106,Administración General. Trienios,Administración General. Trienios,,920,1,1681.23,0,1681.23,1680.21
,,,,,,,,,,,
,920,15100,Administración General. Gratificaciones,Administración General. Gratificaciones,,920,1,3000,0,3000,2980
,,,,,,,,,,,
,920,15101,Administración General. Gratificaciones Juzgado,Administración General. Gratificaciones Juzgado,,920,1,3600,0,3600,2400
,,,,,,,,,,,
,920,20202,Administración General. Alquiler garaje Área Centralidad,Administración General. Alquiler garaje Área Centralidad,,920,2,65775,0,65775,27442.8
,,,,,,,,,,,
,920,20601,Administración General. Alquiler equipos para procesos información Leasing fotoc,Administración General. Alquiler equipos para procesos información Leasing fotoc,,920,2,19016,0,19016,13696.65
,,,,,,,,,,,
,920,21301,"Administración General. Mant. maquinaria, instal. y utillaje","Administración General. Mant. maquinaria, instal. y utillaje",,920,2,2200,0,2200,448.21
,,,,,,,,,,,
,920,21303,Administración General. Mantenimiento aparatos elevadores,Administración General. Mantenimiento aparatos elevadores,,920,2,5847,0,5847,2518.59
,,,,,,,,,,,
,920,21600,Administración General. Mant. equipos para procesos de información,Administración General. Mant. equipos para procesos de información,,920,2,132091.12,11033.61,143124.73,171717.27
,,,,,,,,,,,
,920,21601,Administración General. Mantenimiento Sistema Integrado Archivo,Administración General. Mantenimiento Sistema Integrado Archivo,,920,2,1550,0,1550,1597.2
,,,,,,,,,,,
,920,22000,Administración General. Ordinario no inventariable,Administración General. Ordinario no inventariable,,920,2,20000,0,20000,28748.52
,,,,,,,,,,,
,920,22001,"Administración General. Prensa, revistas, libros y otras publicaciones","Administración General. Prensa, revistas, libros y otras publicaciones",,920,2,1000,0,1000,6655.74
,,,,,,,,,,,
,920,22002,"Administración General. Material, informático no inventariable","Administración General. Material, informático no inventariable",,920,2,0,0,0,2414.01
,,,,,,,,,,,
,920,22201,Administración General. Postales,Administración General. Postales,,920,2,82684,-20000,62684,60473.67
,,,,,,,,,,,
,920,22400,Administración General. Primas de seguros,Administración General. Primas de seguros,,920,2,92100,0,92100,84285.89
,,,,,,,,,,,
,920,22600,Administración General. Gastos diversos,Administración General. Gastos diversos,,920,2,3600,0,3600,3669.3
,,,,,,,,,,,
,920,22603,Administración General. Publicación en Diarios Oficiales,Administración General. Publicación en Diarios Oficiales,,920,2,72000,-11392.88,60607.12,51559.39
,,,,,,,,,,,
,920,22604,"Administración General. Jurídicos, contenciosos","Administración General. Jurídicos, contenciosos",,920,2,36000,0,36000,7178.59
,,,,,,,,,,,
,920,22607,Administración General..Oposiciones y pruebas selectivas,Administración General..Oposiciones y pruebas selectivas,,920,2,4000,0,4000,6310.67
,,,,,,,,,,,
,920,22699,Administración General. Otros gastos diversos,Administración General. Otros gastos diversos,,920,2,3000,0,3000,4233
,,,,,,,,,,,
,920,22705,Administración General..Procesos electorales,Administración General..Procesos electorales,,920,2,0,0,0,7716
,,,,,,,,,,,
,920,22706,Administración General..Estudios y trabajos técnicos,Administración General..Estudios y trabajos técnicos,,920,2,50000,0,50000,2202.2
,,,,,,,,,,,
,920,22714,Administración General. Servicio de ordenanzas,Administración General. Servicio de ordenanzas,,920,2,193500,14761.27,208261.27,209622.52
,,,,,,,,,,,
,920,22715,Administración General. Limpieza en edificios,Administración General. Limpieza en edificios,,920,2,103000,50013.88,153013.88,99617.72
,,,,,,,,,,,
,920,22750,Administración General. Asesoramiento Laboral,Administración General. Asesoramiento Laboral,,920,2,21228,0,21228,0
,,,,,,,,,,,
,920,23101,Administración General..Locomoción del personal,Administración General..Locomoción del personal,,920,2,0,0,0,34.3
,,,,,,,,,,,
,920,44900,Administración General. Subvención a la explotación Emuvisa,Administración General. Subvención a la explotación Emuvisa,,920,44900,579980,0,579980,579980
,,,,,,,,,,,
,920,62500,Administración General. Mobiliario,Administración General. Mobiliario,,920,625,0,3385.58,3385.58,3385.58
,,,,,,,,,,,
,920,83000,Administración General. Pagas anticipadas y demás préstamos al personal,Administración General. Pagas anticipadas y demás préstamos al personal,,920,830,18000,0,18000,12845
,,,,,,,,,,,
,926,20605,Comunicaciones Migración y servicio cloud,Comunicaciones Migración y servicio cloud,,926,2,37000,-23572.9,13427.1,0
,,,,,,,,,,,
,926,20606,Comunicaciones Hosting alojamiento ventanilla única,Comunicaciones Hosting alojamiento ventanilla única,,926,2,1100,0,1100,2536.21
,,,,,,,,,,,
,926,21606,Comunicaciones Mantenimiento página web,Comunicaciones Mantenimiento página web,,926,2,12000,0,12000,10381.8
,,,,,,,,,,,
,926,21607,Comunicaciones Mantenimiento Software,Comunicaciones Mantenimiento Software,,926,2,3000,0,3000,708.18
,,,,,,,,,,,
,926,22002,"Comunicaciones Material, informático no inventariable","Comunicaciones Material, informático no inventariable",,926,2,0,0,0,6806.22
,,,,,,,,,,,
,926,22203,Comunicaciones.Informáticas ADSL,Comunicaciones.Informáticas ADSL,,926,2,20000,0,20000,0
,,,,,,,,,,,
,926,22205,Comunicaciones Correos electronicos y alojamiento  página web,Comunicaciones Correos electronicos y alojamiento  página web,,926,2,600,0,600,580.8
,,,,,,,,,,,
,926,22206,Comunicaciones Teléfonos fijos,Comunicaciones Teléfonos fijos,,926,2,97400,31392.88,128792.88,172213.25
,,,,,,,,,,,
,926,22207,Comunicaciones Teléfonos  móviles,Comunicaciones Teléfonos  móviles,,926,2,55000,0,55000,40803.12
,,,,,,,,,,,
,926,22208,Comunicaciones Renovación fireware,Comunicaciones Renovación fireware,,926,2,2200,0,2200,944.24
,,,,,,,,,,,
,926,62605,Comunicaciones.Adquisición de  Equipos Informaticos,Comunicaciones.Adquisición de  Equipos Informaticos,,926,6,0,39151.2,39151.2,39151.2
,,,,,,,,,,,
,926,62607,"Comunicaciones.Sede electrónica, administración telemática","Comunicaciones.Sede electrónica, administración telemática",,926,6,0,16667.75,16667.75,16667.75
,,,,,,,,,,,
,926,62609,Comunicaciones.Comunicar Edificio c/ de la iglesia con Ayuntamiento,Comunicaciones.Comunicar Edificio c/ de la iglesia con Ayuntamiento,,926,6,0,6905.15,6905.15,6803.65
,,,,,,,,,,,
,926,63602,Comunicaciones.Adquisición Equipos para procesos de información,Comunicaciones.Adquisición Equipos para procesos de información,,926,6,0,54450,54450,52514.44
,,,,,,,,,,,
,931,12000,Política económica y fiscal. Sueldos del Grupo A1,Política económica y fiscal. Sueldos del Grupo A1,,931,1,46580.1,0,46580.1,28615.27
,,,,,,,,,,,
,931,12001,Política económica y fiscal. Sueldos del Grupo A2,Política económica y fiscal. Sueldos del Grupo A2,,931,1,13425.72,0,13425.72,12906.52
,,,,,,,,,,,
,931,12003,Política económica y fiscal. Sueldos del Grupo C1,Política económica y fiscal. Sueldos del Grupo C1,,931,1,70561.96,0,70561.96,67225.84
,,,,,,,,,,,
,931,12004,Política económica y fiscal. Sueldos del Grupo C2,Política económica y fiscal. Sueldos del Grupo C2,,931,1,125842.5,0,125842.5,111793.53
,,,,,,,,,,,
,931,12006,Política económica y fiscal. Trienios,Política económica y fiscal. Trienios,,931,1,26021.72,0,26021.72,22788.49
,,,,,,,,,,,
,931,12100,Política económica y fiscal. Complemento de destino,Política económica y fiscal. Complemento de destino,,931,1,150623.34,0,150623.34,129880.67
,,,,,,,,,,,
,931,12101,Política económica y fiscal. Complemento específico,Política económica y fiscal. Complemento específico,,931,1,307228.88,0,307228.88,281495.53
,,,,,,,,,,,
,931,22699,Política económica y fiscal..Otros gastos diversos,Política económica y fiscal..Otros gastos diversos,,931,2,1000,0,1000,44.8
,,,,,,,,,,,
,931,35200,Política económica y fiscal. Intereses de demora,Política económica y fiscal. Intereses de demora,,931,3,7000,0,7000,5289.14
,,,,,,,,,,,
,931,35900,Política económica y fiscal. Otros gastos financieros,Política económica y fiscal. Otros gastos financieros,,931,3,13000,1548.18,14548.18,11253.9
,,,,,,,,,,,
,931,35901,Política económica y fiscal..Gastos financieros TPV,Política económica y fiscal..Gastos financieros TPV,,931,3,6000,0,6000,1795.76
,,,,,,,,,,,
,932,21607,Gestión del sistema tributario. Mantenimiento Software,Gestión del sistema tributario. Mantenimiento Software,,932,2,54450,-54450,0,0
,,,,,,,,,,,
,932,22746,"Gestión del sistema tributario..Trabajos de Inspección , Impuestos","Gestión del sistema tributario..Trabajos de Inspección , Impuestos",,932,2,0,121000,121000,0
,,,,,,,,,,,
,932,62606,Gestión del sistema tributario. Adquisicion Software DGTYR,Gestión del sistema tributario. Adquisicion Software DGTYR,,932,6,121000,-121000,0,0
,,,,,,,,,,,
