,,,,,,,,,,,
#EJECUCIÓN GASTOS- EJERCICIO 2013,,,,,,,,,,,
,,,,,,,,,,,
#Org.,Prog.,Econ.,Denominación,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,340,22613,Deportes. Inscripción de equipos,Deportes. Inscripción de equipos,,340,2,20000,0,20000,23871.4
,,,,,,,,,,,
,340,22614,Deportes..Festejos deportivos,Deportes..Festejos deportivos,,340,2,3000,0,3000,2998
,,,,,,,,,,,
,340,22615,Deportes. Otras actividades deportivas,Deportes. Otras actividades deportivas,,340,2,35000,0,35000,29228.33
,,,,,,,,,,,
,340,22645,Deportes..Gala del deporte,Deportes..Gala del deporte,,340,2,2104.07,0,2104.07,2104.07
,,,,,,,,,,,
,340,22699,Deportes. Otros gastos diversos,Deportes. Otros gastos diversos,,340,2,3500,0,3500,4170.78
,,,,,,,,,,,
,340,22706,Deportes..Estudios y trabajos técnicos,Deportes..Estudios y trabajos técnicos,,340,2,36298.79,0,36298.79,36298.79
,,,,,,,,,,,
,340,22715,Deportes. Limpieza en edificios,Deportes. Limpieza en edificios,,340,2,145906.99,4436.54,150343.53,145923.97
,,,,,,,,,,,
,340,22729,Deportes. Transporte actividades,Deportes. Transporte actividades,,340,2,80469.3,5696.9,86166.2,75146.93
,,,,,,,,,,,
,340,22730,Deportes. Reconocimiento médico,Deportes. Reconocimiento médico,,340,2,3000,0,3000,2048
,,,,,,,,,,,
,340,22731,Deportes. Mantenimiento piscina municipal,Deportes. Mantenimiento piscina municipal,,340,2,28798,0,28798,28797.99
,,,,,,,,,,,
,340,22732,Deportes. Arbitrajes,Deportes. Arbitrajes,,340,2,30000,0,30000,21393.3
,,,,,,,,,,,
,340,22733,Deportes. Empresas deportivas,Deportes. Empresas deportivas,,340,2,5000,0,5000,5236.3
,,,,,,,,,,,
,340,22734,Deportes. Servicio de lavandería,Deportes. Servicio de lavandería,,340,2,3000,0,3000,3720.2
,,,,,,,,,,,
,340,23101,Deportes..Locomoción del personal,Deportes..Locomoción del personal,,340,2,500,0,500,0
,,,,,,,,,,,
,340,48009,Deportes..Subvenciones uniones deportivas,Deportes..Subvenciones uniones deportivas,,340,4,5000,0,5000,3500
,,,,,,,,,,,
,340,48010,Deportes. Unión Deportiva Arroyomolinos,Deportes. Unión Deportiva Arroyomolinos,,340,4,30075,0,30075,30075
,,,,,,,,,,,
,340,48011,Deportes. Club Deportivo BTT Arroyomolinos,Deportes. Club Deportivo BTT Arroyomolinos,,340,4,11600,0,11600,11600
,,,,,,,,,,,
,340,48012,Deportes. Club Deportivo Elemental Baloncesto Arroyomolinos,Deportes. Club Deportivo Elemental Baloncesto Arroyomolinos,,340,4,28000,0,28000,28000
,,,,,,,,,,,
,340,48013,Deportes. Club Atletismo de Arroyomolinos,Deportes. Club Atletismo de Arroyomolinos,,340,4,25715.8,0,25715.8,17715.8
,,,,,,,,,,,
,340,61112,Deportes..Adecuación campos de futbol y polideportivos,Deportes..Adecuación campos de futbol y polideportivos,,340,6,0,31829.87,31829.87,31829.87
,,,,,,,,,,,
,340,61113,Deportes. Inversión de reposición Instalacciones Deportivas,Deportes. Inversión de reposición Instalacciones Deportivas,,340,6,35000,0,35000,0
,,,,,,,,,,,
,430,22116,Comercio Guía de empresas del municipio,Comercio Guía de empresas del municipio,,430,2,100,0,100,0
,,,,,,,,,,,
,430,22199,Comercio   Otros suministros,Comercio   Otros suministros,,430,2,1503.05,0,1503.05,1503.05
,,,,,,,,,,,
,430,22699,Comercio . Otros gastos diversos,Comercio . Otros gastos diversos,,430,2,2101.35,0,2101.35,3566.41
,,,,,,,,,,,
,430,47000,Comercio . Subvención convenio Polígono Valdefuentes,Comercio . Subvención convenio Polígono Valdefuentes,,430,4,18000,0,18000,18000
,,,,,,,,,,,
,430,47002,Comercio . Subvención convenio Polígono Valdearenal Norte,Comercio . Subvención convenio Polígono Valdearenal Norte,,430,4,18000,0,18000,18000
,,,,,,,,,,,
,430,47003,Comercio  . Otras subvenciones,Comercio  . Otras subvenciones,,430,4,18000,0,18000,18000
,,,,,,,,,,,
,430,47004,Comercio Promoción comercio local,Comercio Promoción comercio local,,430,4,20000,0,20000,19985.01
,,,,,,,,,,,
,431,14308,Turismo.Personal trabajos temporales de Colaboración Social,Turismo.Personal trabajos temporales de Colaboración Social,,431,1,0,10000,10000,4169.78
,,,,,,,,,,,
,431,22641,Turismo Arroyomolinos se mueve,Turismo Arroyomolinos se mueve,,431,2,8000,-4000,4000,3448.5
,,,,,,,,,,,
,912,10000,Organos de gobierno. Retribuciones básicas,Organos de gobierno. Retribuciones básicas,,912,1,427970.76,0,427970.76,406823.33
,,,,,,,,,,,
,912,11000,Organos de gobierno. Retribuciones básicas,Organos de gobierno. Retribuciones básicas,,912,1,61000.1,0,61000.1,57005.74
,,,,,,,,,,,
,912,16205,Organos de gobierno. Seguros,Organos de gobierno. Seguros,,912,1,10593.6,0,10593.6,0
,,,,,,,,,,,
,912,22001,"Organos de gobierno. Prensa, revistas, libros y otras publicaciones","Organos de gobierno. Prensa, revistas, libros y otras publicaciones",,912,2,3100,0,3100,3016.8
,,,,,,,,,,,
,912,22101,Organos de gobierno. Agua,Organos de gobierno. Agua,,912,2,300,0,300,475.2
,,,,,,,,,,,
,912,22409,Organos de gobierno..Primas de seguro Organos de Gobierno,Organos de gobierno..Primas de seguro Organos de Gobierno,,912,2,0,0,0,12488.9
,,,,,,,,,,,
,912,22601,Organos de gobierno. Atenciones protocolarias y representativas,Organos de gobierno. Atenciones protocolarias y representativas,,912,22601,1500,0,1500,965
,,,,,,,,,,,
,912,22602,Organos de gobierno. Publicidad y propaganda,Organos de gobierno. Publicidad y propaganda,,912,2,70608.24,0,70608.24,69623.67
,,,,,,,,,,,
,912,22608,Organos de gobierno. Otros gastos institucionales,Organos de gobierno. Otros gastos institucionales,,912,2,20000,0,20000,9009.69
,,,,,,,,,,,
,912,23100,Organos de gobierno. Locomoción de los miembros de los órganos de gobierno,Organos de gobierno. Locomoción de los miembros de los órganos de gobierno,,912,2,15414.84,0,15414.84,14886.74
,,,,,,,,,,,
,912,23300,Organos de gobierno Otras indemnizaciones de Cargos Electivos,Organos de gobierno Otras indemnizaciones de Cargos Electivos,,912,2,65000,0,65000,36570
,,,,,,,,,,,
,912,48018,Organos de gobierno. A Familias sin ánimo de lucro,Organos de gobierno. A Familias sin ánimo de lucro,,912,4,1000,0,1000,0
,,,,,,,,,,,
,920,11000,Administración General. Retribuciones básicas,Administración General. Retribuciones básicas,,920,1,28000,0,28000,27608.65
,,,,,,,,,,,
,920,12000,Administración General. Sueldos del Grupo A1,Administración General. Sueldos del Grupo A1,,920,1,46580.1,0,46580.1,30386.6
,,,,,,,,,,,
,920,12003,Administración General. Sueldos del Grupo C1,Administración General. Sueldos del Grupo C1,,920,1,60481.68,0,60481.68,55204.93
,,,,,,,,,,,
,920,12004,Administración General. Sueldos del Grupo C2,Administración General. Sueldos del Grupo C2,,920,1,102364.78,0,102364.78,83502.04
,,,,,,,,,,,
,920,12006,Administración General. Trienios,Administración General. Trienios,,920,1,25785.18,0,25785.18,21252.23
,,,,,,,,,,,
,920,12100,Administración General. Complemento de destino,Administración General. Complemento de destino,,920,1,124439.56,0,124439.56,97708.41
,,,,,,,,,,,
,920,12101,Administración General. Complemento específico,Administración General. Complemento específico,,920,1,252807.52,0,252807.52,200653.39
,,,,,,,,,,,
,920,13000,Administración General..Salario Base,Administración General..Salario Base,,920,1,15357.16,0,15357.16,7331.21
,,,,,,,,,,,
,920,13002,Administración General..Otras remuneraciones,Administración General..Otras remuneraciones,,920,1,18723.88,0,18723.88,9241.2
,,,,,,,,,,,
,920,13006,Administración General..Trienios,Administración General..Trienios,,920,1,1050.66,0,1050.66,521.73
,,,,,,,,,,,
,920,13100,Administración General. Salario Base,Administración General. Salario Base,,920,1,16779,0,16779,16757.16
,,,,,,,,,,,
,920,13102,Administración General. Otras Remuneraciones,Administración General. Otras Remuneraciones,,920,1,27371.68,0,27371.68,27371.68
,,,,,,,,,,,
,920,13106,Administración General. Trienios,Administración General. Trienios,,920,1,1378.3,0,1378.3,1376.43
,,,,,,,,,,,
,920,14300,Administración General..Secretario del Juzgado,Administración General..Secretario del Juzgado,,920,1,0,0,0,1161.91
,,,,,,,,,,,
,920,15100,Administración General. Gratificaciones,Administración General. Gratificaciones,,920,1,3000,0,3000,1312.67
,,,,,,,,,,,
,920,15101,Administración General. Gratificaciones Juzgado,Administración General. Gratificaciones Juzgado,,920,1,3600,0,3600,2400
,,,,,,,,,,,
,920,20601,Administración General. Alquiler equipos para procesos información Leasing fotoc,Administración General. Alquiler equipos para procesos información Leasing fotoc,,920,2,21501.31,3038.95,24540.26,21501.19
,,,,,,,,,,,
,920,21301,"Administración General. Mant. maquinaria, instal. y utillaje","Administración General. Mant. maquinaria, instal. y utillaje",,920,2,2900,0,2900,3265.73
,,,,,,,,,,,
,920,21303,Administración General. Mantenimiento aparatos elevadores,Administración General. Mantenimiento aparatos elevadores,,920,2,6821.66,129.87,6951.53,4846.9
,,,,,,,,,,,
,920,21600,Administración General. Mant. equipos para procesos de información,Administración General. Mant. equipos para procesos de información,,920,2,179013.3,12515.05,191528.35,165505.05
,,,,,,,,,,,
,920,21601,Administración General. Mantenimiento Sistema Integrado Archivo,Administración General. Mantenimiento Sistema Integrado Archivo,,920,2,1650,0,1650,1597.2
,,,,,,,,,,,
,920,22000,Administración General. Ordinario no inventariable,Administración General. Ordinario no inventariable,,920,2,23800,0,23800,20358.38
,,,,,,,,,,,
,920,22001,"Administración General. Prensa, revistas, libros y otras publicaciones","Administración General. Prensa, revistas, libros y otras publicaciones",,920,2,6000,0,6000,5534.85
,,,,,,,,,,,
,920,22002,"Administración General. Material, informático no inventariable","Administración General. Material, informático no inventariable",,920,2,3274.07,0,3274.07,1337.96
,,,,,,,,,,,
,920,22201,Administración General. Postales,Administración General. Postales,,920,2,80000,0,80000,86771.34
,,,,,,,,,,,
,920,22400,Administración General. Primas de seguros,Administración General. Primas de seguros,,920,2,100000,0,100000,99256.8
,,,,,,,,,,,
,920,22603,Administración General. Publicación en Diarios Oficiales,Administración General. Publicación en Diarios Oficiales,,920,2,76000,0,76000,48798.06
,,,,,,,,,,,
,920,22604,"Administración General. Jurídicos, contenciosos","Administración General. Jurídicos, contenciosos",,920,2,30000,0,30000,36750.31
,,,,,,,,,,,
,920,22607,Administración General..Oposiciones y pruebas selectivas,Administración General..Oposiciones y pruebas selectivas,,920,2,4345.57,0,4345.57,4345.57
,,,,,,,,,,,
,920,22699,Administración General. Otros gastos diversos,Administración General. Otros gastos diversos,,920,2,6500,0,6500,3540.49
,,,,,,,,,,,
,920,22706,Administración General..Estudios y trabajos técnicos,Administración General..Estudios y trabajos técnicos,,920,2,3811.5,0,3811.5,3811.5
,,,,,,,,,,,
,920,22714,Administración General. Servicio de ordenanzas,Administración General. Servicio de ordenanzas,,920,2,268990.5,22126.76,291117.26,248234.54
,,,,,,,,,,,
,920,22715,Administración General. Limpieza en edificios,Administración General. Limpieza en edificios,,920,2,99305.51,0,99305.51,99234.45
,,,,,,,,,,,
,920,23101,Administración General..Locomoción del personal,Administración General..Locomoción del personal,,920,2,100,0,100,50.92
,,,,,,,,,,,
,920,62500,Administración General. Mobiliario,Administración General. Mobiliario,,920,625,18000,0,18000,14316.53
,,,,,,,,,,,
,920,83000,Administración General. Pagas anticipadas y demás préstamos al personal,Administración General. Pagas anticipadas y demás préstamos al personal,,920,830,18000,0,18000,11717.18
,,,,,,,,,,,
,926,20605,Comunicaciones Migración y servicio cloud,Comunicaciones Migración y servicio cloud,,926,2,30000,-30000,0,0
,,,,,,,,,,,
,926,20606,Comunicaciones Hosting alojamiento ventanilla única,Comunicaciones Hosting alojamiento ventanilla única,,926,2,10200,-8200,2000,0
,,,,,,,,,,,
,926,20607,Comunicaciones Migración aplicación albalá (archivo),Comunicaciones Migración aplicación albalá (archivo),,926,2,1100,-1100,0,0
,,,,,,,,,,,
,926,21606,Comunicaciones Mantenimiento página web,Comunicaciones Mantenimiento página web,,926,2,11328,0,11328,11325.6
,,,,,,,,,,,
,926,21607,Comunicaciones Mantenimiento Software,Comunicaciones Mantenimiento Software,,926,2,3000,0,3000,1087.79
,,,,,,,,,,,
,926,22002,"Comunicaciones Material, informático no inventariable","Comunicaciones Material, informático no inventariable",,926,2,1500,0,1500,522.72
,,,,,,,,,,,
,926,22205,Comunicaciones Correos electronicos y alojamiento  página web,Comunicaciones Correos electronicos y alojamiento  página web,,926,2,600,0,600,668.53
,,,,,,,,,,,
,926,22206,Comunicaciones Teléfonos fijos,Comunicaciones Teléfonos fijos,,926,2,90900,0,90900,108208.5
,,,,,,,,,,,
,926,22207,Comunicaciones Teléfonos  móviles,Comunicaciones Teléfonos  móviles,,926,2,61500,0,61500,60830.21
,,,,,,,,,,,
,926,22208,Comunicaciones Renovación fireware,Comunicaciones Renovación fireware,,926,2,600,0,600,0
,,,,,,,,,,,
,926,62603,Comunicaciones Equipos para seguridad y vigilancia,Comunicaciones Equipos para seguridad y vigilancia,,926,6,6000,0,6000,0
,,,,,,,,,,,
,926,62605,Comunicaciones.Adquisición de  Equipos Informaticos,Comunicaciones.Adquisición de  Equipos Informaticos,,926,6,0,39300,39300,0
,,,,,,,,,,,
,931,12000,Política económica y fiscal. Sueldos del Grupo A1,Política económica y fiscal. Sueldos del Grupo A1,,931,1,46580.1,0,46580.1,43793
,,,,,,,,,,,
,931,12003,Política económica y fiscal. Sueldos del Grupo C1,Política económica y fiscal. Sueldos del Grupo C1,,931,1,70561.96,0,70561.96,69169.88
,,,,,,,,,,,
,931,12004,Política económica y fiscal. Sueldos del Grupo C2,Política económica y fiscal. Sueldos del Grupo C2,,931,1,125842.5,0,125842.5,125730.25
,,,,,,,,,,,
,931,12005,Política económica y fiscal. Sueldos del Grupo E,Política económica y fiscal. Sueldos del Grupo E,,931,1,3839.29,0,3839.29,0
,,,,,,,,,,,
,931,12006,Política económica y fiscal. Trienios,Política económica y fiscal. Trienios,,931,1,20603.57,0,20603.57,21960.28
,,,,,,,,,,,
,931,12100,Política económica y fiscal. Complemento de destino,Política económica y fiscal. Complemento de destino,,931,1,144283.09,0,144283.09,140617.33
,,,,,,,,,,,
,931,12101,Política económica y fiscal. Complemento específico,Política económica y fiscal. Complemento específico,,931,1,297715.18,0,297715.18,304143.73
,,,,,,,,,,,
,931,22001,"Política económica y fiscal. Prensa, revistas, libros y otras publicaciones","Política económica y fiscal. Prensa, revistas, libros y otras publicaciones",,931,2,300,0,300,0
,,,,,,,,,,,
,931,22699,Política económica y fiscal..Otros gastos diversos,Política económica y fiscal..Otros gastos diversos,,931,2,500,0,500,10.91
,,,,,,,,,,,
,931,35200,Política económica y fiscal. Intereses de demora,Política económica y fiscal. Intereses de demora,,931,3,4000,0,4000,1461.91
,,,,,,,,,,,
,931,35900,Política económica y fiscal. Otros gastos financieros,Política económica y fiscal. Otros gastos financieros,,931,3,13000,0,13000,10556.24
,,,,,,,,,,,
,931,35901,Política económica y fiscal..Gastos financieros TPV,Política económica y fiscal..Gastos financieros TPV,,931,3,3000,0,3000,1669.65
,,,,,,,,,,,
,932,20604,Gestión del sistema tributario..Alquiler software DGTYR,Gestión del sistema tributario..Alquiler software DGTYR,,932,2,10800,0,10800,0
,,,,,,,,,,,
,932,21607,Gestión del sistema tributario. Mantenimiento Software,Gestión del sistema tributario. Mantenimiento Software,,932,2,6050,0,6050,0
