,,,,,,,,,,,
#EJECUCIÓN GASTOS - EJERCICIO 2015,,,,,,,,,,,
,,,,,,,,,,,
#Org.,Prog.,Econ.,Denominación,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
,340,21501,Deportes. Mantenimiento canastas polideportivos,Deportes. Mantenimiento canastas polideportivos,,340,2,3000,0,3000,4985.2
,,,,,,,,,,,
,340,21600,Deportes. Mant. equipos para procesos de información,Deportes. Mant. equipos para procesos de información,,340,2,7000,0,7000,3283.94
,,,,,,,,,,,
,340,22000,Deportes..Ordinario no inventariable,Deportes..Ordinario no inventariable,,340,2,0,0,0,556.6
,,,,,,,,,,,
,340,22100,Deportes. Energía eléctrica,Deportes. Energía eléctrica,,340,2,108000,0,108000,108603.57
,,,,,,,,,,,
,340,22101,Deportes. Agua,Deportes. Agua,,340,2,21000,0,21000,51844.81
,,,,,,,,,,,
,340,22103,Deportes..Combustibles y carburantes,Deportes..Combustibles y carburantes,,340,2,100000,0,100000,25307
,,,,,,,,,,,
,340,22104,Deportes. Vestuario,Deportes. Vestuario,,340,2,25000,0,25000,11252.69
,,,,,,,,,,,
,340,22106,Deportes. Productos farmacéuticos y material sanitario,Deportes. Productos farmacéuticos y material sanitario,,340,2,1000,0,1000,227
,,,,,,,,,,,
,340,22107,Deportes. Material suministros y otros deportes,Deportes. Material suministros y otros deportes,,340,2,25000,0,25000,29503.48
,,,,,,,,,,,
,340,22199,Deportes. Otros suministros,Deportes. Otros suministros,,340,2,1500,0,1500,1496.32
,,,,,,,,,,,
,340,22400,Deportes. Primas de seguros,Deportes. Primas de seguros,,340,2,19000,0,19000,19694.55
,,,,,,,,,,,
,340,22404,Deportes. Seguro actividades deportivas,Deportes. Seguro actividades deportivas,,340,2,13500,0,13500,15398.34
,,,,,,,,,,,
,340,22602,Deportes..Publicidad y propaganda,Deportes..Publicidad y propaganda,,340,2,7000,7000,14000,10440.92
,,,,,,,,,,,
,340,22613,Deportes. Inscripción de equipos,Deportes. Inscripción de equipos,,340,2,25000,0,25000,16073.2
,,,,,,,,,,,
,340,22614,Deportes..Festejos deportivos,Deportes..Festejos deportivos,,340,2,5000,0,5000,2308
,,,,,,,,,,,
,340,22615,Deportes. Otras actividades deportivas,Deportes. Otras actividades deportivas,,340,2,20000,-19440,560,0
,,,,,,,,,,,
,340,22645,Deportes. Gala del deporte,Deportes. Gala del deporte,,340,2,2000,0,2000,6882.96
,,,,,,,,,,,
,340,22699,Deportes. Otros gastos diversos,Deportes. Otros gastos diversos,,340,2,3000,0,3000,2789.99
,,,,,,,,,,,
,340,22715,Deportes. Limpieza en edificios,Deportes. Limpieza en edificios,,340,2,139793.16,0,139793.16,125783.45
,,,,,,,,,,,
,340,22729,Deportes. Transporte actividades,Deportes. Transporte actividades,,340,2,67124.07,4494.17,71618.24,61692.17
,,,,,,,,,,,
,340,22730,Deportes. Reconocimiento médico,Deportes. Reconocimiento médico,,340,2,4000,0,4000,850
,,,,,,,,,,,
,340,22731,Deportes. Mantenimiento piscina municipal,Deportes. Mantenimiento piscina municipal,,340,2,33880,0,33880,28072.02
,,,,,,,,,,,
,340,22732,Deportes. Arbitrajes,Deportes. Arbitrajes,,340,2,20000,-4000,16000,14879.12
,,,,,,,,,,,
,340,22733,Deportes. Empresas deportivas,Deportes. Empresas deportivas,,340,2,8000,0,8000,4447.96
,,,,,,,,,,,
,340,22734,Deportes. Servicio de lavandería,Deportes. Servicio de lavandería,,340,2,15000,-13000,2000,0
,,,,,,,,,,,
,340,23101,Deportes..Locomoción del personal,Deportes..Locomoción del personal,,340,2,500,0,500,293.04
,,,,,,,,,,,
,340,48009,Deportes..Subvenciones uniones deportivas,Deportes..Subvenciones uniones deportivas,,340,48009,5000,0,5000,5000
,,,,,,,,,,,
,340,48010,Deportes. Unión Deportiva Arroyomolinos,Deportes. Unión Deportiva Arroyomolinos,,340,48010,30075,0,30075,30075
,,,,,,,,,,,
,340,48011,Deportes. Club Deportivo BTT Arroyomolinos,Deportes. Club Deportivo BTT Arroyomolinos,,340,48011,11600,0,11600,8305.93
,,,,,,,,,,,
,340,48012,Deportes. Club Deportivo Elemental Baloncesto Arroyomolinos,Deportes. Club Deportivo Elemental Baloncesto Arroyomolinos,,340,48012,31000,2000,33000,33000
,,,,,,,,,,,
,340,48013,Deportes. Club Atletismo de Arroyomolinos,Deportes. Club Atletismo de Arroyomolinos,,340,48013,29500,0,29500,29500
,,,,,,,,,,,
,340,48027,Deportes. Subvencion Club Deportivo Elemental Javi Alcalá,Deportes. Subvencion Club Deportivo Elemental Javi Alcalá,,340,48027,10000,0,10000,10000
,,,,,,,,,,,
,340,48028,Deportes..Club Deportivo Elemental Esgrima (Karate),Deportes..Club Deportivo Elemental Esgrima (Karate),,,,0,8000,8000,7700
,,,,,,,,,,,
,340,48029,Deportes..Club Deportivo Elemental Esgrima,Deportes..Club Deportivo Elemental Esgrima,,,,0,8000,8000,4900
,,,,,,,,,,,
,340,48030,Deportes..Club Deportivo Elemental de Patinaje de Arroyomolinos,Deportes..Club Deportivo Elemental de Patinaje de Arroyomolinos,,,,0,8000,8000,6151.58
,,,,,,,,,,,
,340,48031,Deportes..Club de Montaña y Escalada Vivac Mountain,Deportes..Club de Montaña y Escalada Vivac Mountain,,,,0,1440,1440,1440
,,,,,,,,,,,
,340,61112,Deportes. Mejoras  Polideportivos,Deportes. Mejoras  Polideportivos,,340,61112,25000,-6157.92,18842.08,18793.83
,,,,,,,,,,,
,340,62302,Deportes..Instalación aire acondicionado,Deportes..Instalación aire acondicionado,,340,62302,0,2439.36,2439.36,2439.36
,,,,,,,,,,,
,340,62317,Deportes.Equipo de Tres Armas para Esgrima,Deportes.Equipo de Tres Armas para Esgrima,,,,0,2351.26,2351.26,2351.26
,,,,,,,,,,,
,340,62501,Deportes..Mobiliario urbano,Deportes..Mobiliario urbano,,340,62501,0,1367.3,1367.3,1367.3
,,,,,,,,,,,
,430,22100,"Comercio, turismo y  pequeñas y medianas empresas..Energía eléctrica","Comercio, turismo y  pequeñas y medianas empresas..Energía eléctrica",,430,2,0,0,0,518.64
,,,,,,,,,,,
,430,22116,Comercio Guía de empresas del municipio,Comercio Guía de empresas del municipio,,430,2,5000,4881.42,9881.42,4925.87
,,,,,,,,,,,
,430,22199,Comercio   Otros suministros,Comercio   Otros suministros,,430,2,1000,0,1000,0
,,,,,,,,,,,
,430,22634,Comercio.  Campañas Navideñas,Comercio.  Campañas Navideñas,,430,2,4000,0,4000,1521.15
,,,,,,,,,,,
,430,22651,Comercio Promoción del Comercio Local,Comercio Promoción del Comercio Local,,430,2,50000,2298.19,52298.19,43849.01
,,,,,,,,,,,
,430,22699,Comercio . Otros gastos diversos,Comercio . Otros gastos diversos,,430,2,2000,0,2000,0
,,,,,,,,,,,
,430,47000,Comercio . Subvención convenio Polígono Valdefuentes,Comercio . Subvención convenio Polígono Valdefuentes,,430,47000,18000,0,18000,0
,,,,,,,,,,,
,430,47002,Comercio . Subvención convenio Polígono Valdearenal Norte,Comercio . Subvención convenio Polígono Valdearenal Norte,,430,47002,18000,0,18000,0
,,,,,,,,,,,
,430,47003,Comercio  . Subvención Poligono Valdearenal Sur,Comercio  . Subvención Poligono Valdearenal Sur,,430,47003,18000,0,18000,0
,,,,,,,,,,,
,432,22602,Información y promoción turística Publicidad y propaganda,Información y promoción turística Publicidad y propaganda,,432,2,2000,0,2000,0
,,,,,,,,,,,
,432,22641,Información y promoción turística.Arroyomolinos se mueve,Información y promoción turística.Arroyomolinos se mueve,,432,2,0,0,0,5434.39
,,,,,,,,,,,
,432,22652,Información y promoción turística Espectculos al Aire libre,Información y promoción turística Espectculos al Aire libre,,432,2,5000,0,5000,0
,,,,,,,,,,,
,432,22706,Información y promoción turística.Estudios y trabajos técnicos,Información y promoción turística.Estudios y trabajos técnicos,,432,2,0,9387.93,9387.93,0
,,,,,,,,,,,
,432,68200,Información y promoción turística.Acondicionamiento  de El Torreón,Información y promoción turística.Acondicionamiento  de El Torreón,,432,68200,0,20086,20086,0
,,,,,,,,,,,
,912,10000,Organos de gobierno. Retribuciones básicas,Organos de gobierno. Retribuciones básicas,,912,1,427970.76,0,427970.76,424500.39
,,,,,,,,,,,
,912,11000,Organos de gobierno. Retribuciones básicas,Organos de gobierno. Retribuciones básicas,,912,1,58995.98,0,58995.98,48116.12
,,,,,,,,,,,
,912,22001,"Organos de gobierno. Prensa, revistas, libros y otras publicaciones","Organos de gobierno. Prensa, revistas, libros y otras publicaciones",,912,2,10000,0,10000,2194.2
,,,,,,,,,,,
,912,22101,Organos de gobierno. Agua,Organos de gobierno. Agua,,912,2,500,0,500,360.36
,,,,,,,,,,,
,912,22400,Órganos de gobierno. Primas de seguros,Órganos de gobierno. Primas de seguros,,912,2,12000,0,12000,0
,,,,,,,,,,,
,912,22601,Organos de gobierno. Atenciones protocolarias y representativas,Organos de gobierno. Atenciones protocolarias y representativas,,912,22601,1500,0,1500,1382.63
,,,,,,,,,,,
,912,22602,Organos de gobierno. Publicidad y propaganda,Organos de gobierno. Publicidad y propaganda,,912,2,60000,0,60000,49214.01
,,,,,,,,,,,
,912,22608,Organos de gobierno. Otros gastos institucionales,Organos de gobierno. Otros gastos institucionales,,912,2,15000,0,15000,22466.78
,,,,,,,,,,,
,912,22654,Órganos de gobierno..Cursos de formación,Órganos de gobierno..Cursos de formación,,912,2,0,0,0,3955.99
,,,,,,,,,,,
,912,23100,Organos de gobierno. Locomoción de los miembros de los órganos de gobierno,Organos de gobierno. Locomoción de los miembros de los órganos de gobierno,,912,2,18000,0,18000,6956.89
,,,,,,,,,,,
,912,23300,Organos de gobierno Otras indemnizaciones de Cargos Electivos,Organos de gobierno Otras indemnizaciones de Cargos Electivos,,912,2,65000,0,65000,60900
,,,,,,,,,,,
,912,48018,Organos de gobierno. A Familias sin ánimo de lucro,Organos de gobierno. A Familias sin ánimo de lucro,,912,48018,5000,0,5000,5000
,,,,,,,,,,,
,912,60908,Órganos de gobierno..Conjunto honorífico Adolfo Suárez,Órganos de gobierno..Conjunto honorífico Adolfo Suárez,,,,0,11942.7,11942.7,11942.7
,,,,,,,,,,,
,912,63201,Órganos de gobierno..Reformas Salón de Plenos,Órganos de gobierno..Reformas Salón de Plenos,,,,0,26000,26000,25520
,,,,,,,,,,,
,912,63500,Órganos de gobierno..Mobiliario Salón de Plenos,Órganos de gobierno..Mobiliario Salón de Plenos,,,,0,17000,17000,16812.73
,,,,,,,,,,,
,9201,11000,Servicios Generales.Retribuciones básicas,Servicios Generales.Retribuciones básicas,,9201,1,56931.6,0,56931.6,25614.34
,,,,,,,,,,,
,9201,12001,Servicios Generales.Sueldos del Grupo A2,Servicios Generales.Sueldos del Grupo A2,,9201,1,13425.72,0,13425.72,13505.77
,,,,,,,,,,,
,9201,12003,Servicios Generales.Sueldos del Grupo C1,Servicios Generales.Sueldos del Grupo C1,,9201,1,10080.28,0,10080.28,9884.84
,,,,,,,,,,,
,9201,12004,Servicios Generales.Sueldos del Grupo C2,Servicios Generales.Sueldos del Grupo C2,,9201,1,8389.5,0,8389.5,7779.33
,,,,,,,,,,,
,9201,12006,Servicios Generales.Trienios,Servicios Generales.Trienios,,9201,1,8001.73,0,8001.73,9071.32
,,,,,,,,,,,
,9201,12100,Servicios Generales.Complemento de destino,Servicios Generales.Complemento de destino,,9201,1,19572,0,19572,19572
,,,,,,,,,,,
,9201,12101,Servicios Generales.Complemento específico,Servicios Generales.Complemento específico,,9201,1,33589.11,0,33589.11,33544.63
,,,,,,,,,,,
,9201,13000,Servicios Generales.Retribuciones básicas,Servicios Generales.Retribuciones básicas,,9201,1,84432.85,0,84432.85,71759.86
,,,,,,,,,,,
,9201,13002,Servicios Generales.Otras remuneraciones,Servicios Generales.Otras remuneraciones,,9201,1,156442.68,0,156442.68,169393.68
,,,,,,,,,,,
,9201,13006,Servicios Generales.Trienios,Servicios Generales.Trienios,,9201,1,19016.57,0,19016.57,17621.25
,,,,,,,,,,,
,9201,13100,Servicios Generales.Salario Base,Servicios Generales.Salario Base,,9201,1,15357.16,0,15357.16,17436.4
,,,,,,,,,,,
,9201,13102,Servicios Generales.Otras Remuneraciones,Servicios Generales.Otras Remuneraciones,,9201,1,26709.19,0,26709.19,29574.83
,,,,,,,,,,,
,9201,13106,Servicios Generales.Trienios,Servicios Generales.Trienios,,9201,1,1289.44,0,1289.44,1010.25
,,,,,,,,,,,
,9201,15100,Servicios Generales.Gratificaciones,Servicios Generales.Gratificaciones,,9201,15,15000,0,15000,14939.57
,,,,,,,,,,,
,9201,20200,"Servicios Generales.Alquiler, edificios y otras contruccciones, el caño","Servicios Generales.Alquiler, edificios y otras contruccciones, el caño",,9201,2,8225.58,0,8225.58,7247.34
,,,,,,,,,,,
,9201,20302,Servicios Generales Arrendamiento de Fuentes Agua potable,Servicios Generales Arrendamiento de Fuentes Agua potable,,9201,2,2300,0,2300,7741.5
,,,,,,,,,,,
,9201,21102,Servicios Generales.Otras reparaciones y mantenimientos,Servicios Generales.Otras reparaciones y mantenimientos,,9201,2,35000,0,35000,28425.27
,,,,,,,,,,,
,9201,21207,Servicios Generales.Mantenimiento garajes,Servicios Generales.Mantenimiento garajes,,9201,2,112000,0,112000,62761.36
,,,,,,,,,,,
,9201,21301,"Servicios Generales.Mantenimiento, maquinaria, instalacciones y utillaje","Servicios Generales.Mantenimiento, maquinaria, instalacciones y utillaje",,9201,2,50900,-17736.85,33163.15,10802.87
,,,,,,,,,,,
,9201,21304,Servicios Generales.Mantenimiento equipos de extinción,Servicios Generales.Mantenimiento equipos de extinción,,9201,2,27583,95161.3,122744.3,12000.97
,,,,,,,,,,,
,9201,21308,Servicios Generales.Mantenimiento instalacciones de gas,Servicios Generales.Mantenimiento instalacciones de gas,,9201,2,6383,0,6383,6882.12
,,,,,,,,,,,
,9201,21309,Servicios Generales.Mantenimiento Protecciones Colectivas,Servicios Generales.Mantenimiento Protecciones Colectivas,,9201,2,989,0,989,798.6
,,,,,,,,,,,
,9201,21400,Servicios Generales.Mantenimiento y reparación de vehículos,Servicios Generales.Mantenimiento y reparación de vehículos,,9201,2,12000,0,12000,22230.41
,,,,,,,,,,,
,9201,22100,Servicios Generales.Energía eléctrica,Servicios Generales.Energía eléctrica,,9201,2,983000,0,983000,828882.98
,,,,,,,,,,,
,9201,22101,Servicios Generales Agua,Servicios Generales Agua,,9201,2,456500,0,456500,499830.56
,,,,,,,,,,,
,9201,22103,Servicios Generales.Combustibles y carburantes,Servicios Generales.Combustibles y carburantes,,9201,2,26000,0,26000,25071.66
,,,,,,,,,,,
,9201,22104,Servicios Generales.Vestuario,Servicios Generales.Vestuario,,9201,2,5000,0,5000,6837.59
,,,,,,,,,,,
,9201,22110,Servicios Generales.Productos de limpieza y aseo,Servicios Generales.Productos de limpieza y aseo,,9201,2,1200,0,1200,1496.71
,,,,,,,,,,,
,9201,22113,Servicios Generales.Manutención de animales,Servicios Generales.Manutención de animales,,9201,2,500,0,500,0
,,,,,,,,,,,
,9201,22115,Servicios Generales.Equipos de protección individual,Servicios Generales.Equipos de protección individual,,9201,2,1030,0,1030,619.52
,,,,,,,,,,,
,9201,22118,Servicios Generales Suministros contrato aire acondicionado,Servicios Generales Suministros contrato aire acondicionado,,9201,2,500,0,500,0
,,,,,,,,,,,
,9201,22124,Servicios Generales.Reposición equipos de extinción obligatorios,Servicios Generales.Reposición equipos de extinción obligatorios,,9201,2,0,0,0,410.43
,,,,,,,,,,,
,9201,22128,Servicios Generales.Suministro de material de ferreteria,Servicios Generales.Suministro de material de ferreteria,,9201,2,14000,0,14000,20101.52
,,,,,,,,,,,
,9201,22129,Servicios Generales.Suministro de materiales de contrucción,Servicios Generales.Suministro de materiales de contrucción,,9201,2,24000,0,24000,25850.01
,,,,,,,,,,,
,9201,22130,Servicios Generales.Suministro de materiales de fontanería,Servicios Generales.Suministro de materiales de fontanería,,9201,2,5200,0,5200,7775.79
,,,,,,,,,,,
,9201,22131,Servicios Generales Suministro de materiales de jardinería,Servicios Generales Suministro de materiales de jardinería,,9201,2,5000,0,5000,24397.21
,,,,,,,,,,,
,9201,22199,Servicios Generales.Otros suministros,Servicios Generales.Otros suministros,,9201,2,10000,0,10000,4382.45
,,,,,,,,,,,
,9201,22400,Servicios Generales.Primas de seguros,Servicios Generales.Primas de seguros,,9201,2,9000,0,9000,5864.67
,,,,,,,,,,,
,9201,22401,Servicios Generales.Primas de seguros de vehículos,Servicios Generales.Primas de seguros de vehículos,,9201,2,7500,0,7500,7551.04
,,,,,,,,,,,
,9201,22605,Servicios Generales.Indemnizaciones a particulares,Servicios Generales.Indemnizaciones a particulares,,9201,2,2500,0,2500,1600
,,,,,,,,,,,
,9201,22699,Servicios Generales.Otros gastos diversos,Servicios Generales.Otros gastos diversos,,9201,2,8800,0,8800,6226.76
,,,,,,,,,,,
,9201,22715,Servicios Generales.Limpieza en edificios,Servicios Generales.Limpieza en edificios,,9201,2,8005.42,0,8005.42,7144.6
,,,,,,,,,,,
,9201,22719,Servicios Generales Mantenimiento y conservación de fuentes,Servicios Generales Mantenimiento y conservación de fuentes,,9201,2,168689.35,-12499,156190.35,121718.93
,,,,,,,,,,,
,9201,22721,Servicios Generales.Mantenimiento y reparación de edificios y pavimentos de las vías públicas,Servicios Generales.Mantenimiento y reparación de edificios y pavimentos de las vías públicas,,9201,2,106648.66,0,106648.66,95189.53
,,,,,,,,,,,
,9201,22740,Servicios Generales.Mantenimiento aire acondicionado,Servicios Generales.Mantenimiento aire acondicionado,,9201,2,70000,0,70000,45183.91
,,,,,,,,,,,
,9201,60904,Servicios Generales.Derribo construcción c/ Moraleja,Servicios Generales.Derribo construcción c/ Moraleja,,9201,60904,0,23288.98,23288.98,23288.98
,,,,,,,,,,,
,9201,61105,Servicios Generales.Adecuación de  rotondas,Servicios Generales.Adecuación de  rotondas,,,,0,120000,120000,0
,,,,,,,,,,,
,9201,62307,Servicios Generales.Protecciones colectivas  obligatorias,Servicios Generales.Protecciones colectivas  obligatorias,,9201,62307,6500,-3441.81,3058.19,3043.86
,,,,,,,,,,,
,9201,62318,Servicios Generales.Máquina Esparcidorra de Sal.,Servicios Generales.Máquina Esparcidorra de Sal.,,9201,62318,0,2184.05,2184.05,0
,,,,,,,,,,,
,9201,62501,Servicios Generales Mobiliario urbano,Servicios Generales Mobiliario urbano,,9201,62501,30000,-19000,11000,7395.95
,,,,,,,,,,,
,9201,63301,Servicios Generales.Reposición maquina aire acondicionado c. cívico,Servicios Generales.Reposición maquina aire acondicionado c. cívico,,9201,63301,0,3952.8,3952.8,3952.8
,,,,,,,,,,,
,9201,63309,Servicios Generales.Transformador en Fuente Ornamental,Servicios Generales.Transformador en Fuente Ornamental,,9201,63309,0,3300,3300,3196.82
,,,,,,,,,,,
,9201,64012,Servicios Generales.Proyectos planes de autoprotección,Servicios Generales.Proyectos planes de autoprotección,,9201,64012,3090,0,3090,605
,,,,,,,,,,,
,9202,11000,Administrción General. Retribuciones básicas,Administrción General. Retribuciones básicas,,9202,1,28480.8,0,28480.8,25826.75
,,,,,,,,,,,
,9202,12000,Administrción General. Sueldos del Grupo A1,Administrción General. Sueldos del Grupo A1,,9202,1,46580.1,0,46580.1,40997.4
,,,,,,,,,,,
,9202,12001,Administrción General. Sueldos del Grupo A2,Administrción General. Sueldos del Grupo A2,,9202,1,13425.72,0,13425.72,10988.56
,,,,,,,,,,,
,9202,12003,Administrción General. Sueldos del Grupo C1,Administrción General. Sueldos del Grupo C1,,9202,1,30240.84,0,30240.84,26774.44
,,,,,,,,,,,
,9202,12004,Administrción General. Sueldos del Grupo C2,Administrción General. Sueldos del Grupo C2,,9202,1,50337,0,50337,49472.87
,,,,,,,,,,,
,9202,12006,Administrción General. Trienios,Administrción General. Trienios,,9202,1,28283.12,0,28283.12,36848.46
,,,,,,,,,,,
,9202,12100,Administrción General. Complemento de destino,Administrción General. Complemento de destino,,9202,1,91384.3,0,91384.3,86844.93
,,,,,,,,,,,
,9202,12101,Administrción General. Complemento específico,Administrción General. Complemento específico,,9202,1,188791.75,0,188791.75,192732.48
,,,,,,,,,,,
,9202,12103,Administrción General.Otros complementos,Administrción General.Otros complementos,,9202,1,0,0,0,1200
,,,,,,,,,,,
,9202,13000,Administrción General. Retribuciones básicas,Administrción General. Retribuciones básicas,,9202,1,25437.44,0,25437.44,25242
,,,,,,,,,,,
,9202,13002,Administrción General. Otras remuneraciones,Administrción General. Otras remuneraciones,,9202,1,35216.85,0,35216.85,35642.92
,,,,,,,,,,,
,9202,13006,Administrción General. Trienios,Administrción General. Trienios,,9202,1,3043.91,0,3043.91,3218.71
,,,,,,,,,,,
,9202,13100,Administrción General. Salario Base,Administrción General. Salario Base,,9202,1,7678.58,0,7678.58,7678.58
,,,,,,,,,,,
,9202,13102,Administrción General. Otras Remuneraciones,Administrción General. Otras Remuneraciones,,9202,1,10003.32,0,10003.32,10612.86
,,,,,,,,,,,
,9202,13106,Administrción General. Trienios,Administrción General. Trienios,,9202,1,953.84,0,953.84,1276.61
,,,,,,,,,,,
,9202,15000,Administrción General Productividad,Administrción General Productividad,,9202,15000,44197.3,-1800,42397.3,3931.83
,,,,,,,,,,,
,9202,15100,Administrción General. Gratificaciones,Administrción General. Gratificaciones,,9202,15100,3000,1800,4800,4800
,,,,,,,,,,,
,9202,15101,Administrción General. Gratificaciones Juzgado,Administrción General. Gratificaciones Juzgado,,9202,15101,3600,0,3600,3600
,,,,,,,,,,,
,9202,20202,Administrción General. Alquiler garaje Área Centralidad,Administrción General. Alquiler garaje Área Centralidad,,9202,2,28266.08,0,28266.08,24904.33
,,,,,,,,,,,
,9202,20300,"Administrción General.Arrendamiento de maquinaria, instalacciones y utillaje","Administrción General.Arrendamiento de maquinaria, instalacciones y utillaje",,9202,2,0,0,0,0
,,,,,,,,,,,
,9202,20601,Administrción General. Alquiler equipos para procesos información fotocopiadoras,Administrción General. Alquiler equipos para procesos información fotocopiadoras,,9202,2,31472.04,0,31472.04,24016.2
,,,,,,,,,,,
,9202,21301,"Administrción General. Mantenimiento, maquinaria, instalacciones y utillaje","Administrción General. Mantenimiento, maquinaria, instalacciones y utillaje",,9202,2,2200,0,2200,0
,,,,,,,,,,,
,9202,21303,Administrción General. Mantenimiento aparatos elevadores,Administrción General. Mantenimiento aparatos elevadores,,9202,2,2571.87,0,2571.87,2512.8
,,,,,,,,,,,
,9202,21600,Administrción General. Mantenimiento equipos para procesos de información,Administrción General. Mantenimiento equipos para procesos de información,,9202,2,134558.83,0,134558.83,149598.06
,,,,,,,,,,,
,9202,22000,Administrción General. Ordinario no inventariable,Administrción General. Ordinario no inventariable,,9202,2,30000,0,30000,33418.15
,,,,,,,,,,,
,9202,22001,"Administrción General. Prensa, revistas, libros y otras publicaciones","Administrción General. Prensa, revistas, libros y otras publicaciones",,9202,2,6700,0,6700,9243
,,,,,,,,,,,
,9202,22002,"Administrción General Material, informático no inventariable","Administrción General Material, informático no inventariable",,9202,2,2000,0,2000,0
,,,,,,,,,,,
,9202,22201,Administrción General. Postales,Administrción General. Postales,,9202,2,60000,0,60000,47429.55
,,,,,,,,,,,
,9202,22400,Administrción General. Primas de seguros,Administrción General. Primas de seguros,,9202,2,89000,0,89000,60402.98
,,,,,,,,,,,
,9202,22600,Administrción General. Gastos diversos,Administrción General. Gastos diversos,,9202,2,3600,0,3600,1609.58
,,,,,,,,,,,
,9202,22603,Administrción General. Publicación en Diarios Oficiales,Administrción General. Publicación en Diarios Oficiales,,9202,2,58000,0,58000,58039.35
,,,,,,,,,,,
,9202,22604,"Administrción General. Jurídicos, contenciosos","Administrción General. Jurídicos, contenciosos",,9202,2,36000,0,36000,1290
,,,,,,,,,,,
,9202,22607,Administrción General. Oposiciones y pruebas selectivas,Administrción General. Oposiciones y pruebas selectivas,,9202,2,0,0,0,267.76
,,,,,,,,,,,
,9202,22699,Administrción General. Otros gastos diversos,Administrción General. Otros gastos diversos,,9202,2,3000,0,3000,2654.36
,,,,,,,,,,,
,9202,22705,Administrción General Procesos electorales,Administrción General Procesos electorales,,9202,2,21000,8300,29300,16452.48
,,,,,,,,,,,
,9202,22706,Administrción General. Estudios y trabajos técnicos,Administrción General. Estudios y trabajos técnicos,,9202,2,4000,0,4000,8470
,,,,,,,,,,,
,9202,22714,Administrción General. Servicio de ordenanzas,Administrción General. Servicio de ordenanzas,,9202,2,213565.97,0,213565.97,190551.14
,,,,,,,,,,,
,9202,22715,Administrción General. Limpieza en edificios,Administrción General. Limpieza en edificios,,9202,2,58974.15,0,58974.15,82588.81
,,,,,,,,,,,
,9202,23101,Administrción General.Locomoción del personal,Administrción General.Locomoción del personal,,9202,2,0,0,0,135.33
,,,,,,,,,,,
,9202,44900,Administrción General. Subvención a la explotación Emuvisa,Administrción General. Subvención a la explotación Emuvisa,,9202,44900,541200,0,541200,541200
,,,,,,,,,,,
,9202,83000,Administrción General. Pagas anticipadas y demás préstamos al personal,Administrción General. Pagas anticipadas y demás préstamos al personal,,9202,8,18000,0,18000,13100
,,,,,,,,,,,
,9231,12004,Gestión del Padrón Municipal de Habitantes Sueldos del Grupo C2,Gestión del Padrón Municipal de Habitantes Sueldos del Grupo C2,,9231,1,25168.5,0,25168.5,24714.12
,,,,,,,,,,,
,9231,12006,Gestión del Padrón Municipal de Habitantes Trienios,Gestión del Padrón Municipal de Habitantes Trienios,,9231,1,2165.9,0,2165.9,963.27
,,,,,,,,,,,
,9231,12100,Gestión del Padrón Municipal de Habitantes Complemento de destino,Gestión del Padrón Municipal de Habitantes Complemento de destino,,9231,1,12810.42,0,12810.42,12583.36
,,,,,,,,,,,
,9231,12101,Gestión del Padrón Municipal de Habitantes Complemento específico,Gestión del Padrón Municipal de Habitantes Complemento específico,,9231,1,25776.24,0,25776.24,25319.36
,,,,,,,,,,,
,925,12003,Atención a los ciudadanos. Sueldos del Grupo C1,Atención a los ciudadanos. Sueldos del Grupo C1,,925,1,10080.28,0,10080.28,9884.84
,,,,,,,,,,,
,925,12004,Atención a los ciudadanos. Sueldos del Grupo C2,Atención a los ciudadanos. Sueldos del Grupo C2,,925,1,16779,0,16779,16795.24
,,,,,,,,,,,
,925,12006,Atención a los ciudadanos. Trienios,Atención a los ciudadanos. Trienios,,925,1,2984.52,0,2984.52,3174.95
,,,,,,,,,,,
,925,12100,Atención a los ciudadanos. Complemento de destino,Atención a los ciudadanos. Complemento de destino,,925,1,14067.34,0,14067.34,14067.34
,,,,,,,,,,,
,925,12101,Atención a los ciudadanos. Complemento específico,Atención a los ciudadanos. Complemento específico,,925,1,28262.08,0,28262.08,28250.85
,,,,,,,,,,,
,925,22756,Atención a los ciudadanos. Servicio asesoramiento de consumo,Atención a los ciudadanos. Servicio asesoramiento de consumo,,925,2,7900,0,7900,4564
,,,,,,,,,,,
,925,62500,Atención a los ciudadanos. Mobiliario,Atención a los ciudadanos. Mobiliario,,925,62500,1000,0,1000,774.25
,,,,,,,,,,,
,926,20606,Comunicaciones Hosting alojamiento ventanilla única,Comunicaciones Hosting alojamiento ventanilla única,,926,2,2600,0,2600,0
,,,,,,,,,,,
,926,20609,Comunicaciones internas..Hosting página web,Comunicaciones internas..Hosting página web,,926,2,0,0,0,335.17
,,,,,,,,,,,
,926,21600,Comunicaciones internas. Mantenimiento equipos para procesos de información,Comunicaciones internas. Mantenimiento equipos para procesos de información,,926,2,1000,0,1000,293.06
,,,,,,,,,,,
,926,21606,Comunicaciones Mantenimiento página web,Comunicaciones Mantenimiento página web,,926,2,12000,0,12000,11325.6
,,,,,,,,,,,
,926,21607,Comunicaciones Mantenimiento Software,Comunicaciones Mantenimiento Software,,926,2,3500,0,3500,0
,,,,,,,,,,,
